ID,Disease Domain,News Title,News Snippet,Source Domain,Label
MH174,Osteoporosis,Raloxifene reduces breast cancer risk in osteoporotic postmenopausal women by 44%,CORE trial 5-year follow-up shows added benefit.,jbmr.org,Real
MH175,Pediatrics,Pediatric inflammatory bowel disease (IBD) risk increased by early antibiotic exposure,Swedish registry study shows 40% higher risk with 2+ courses.,pediatrics.aappublications.org,Real
MH176,COVID-19,Bivalent vaccine booster provides additional protection against XBB lineages,CDC analysis shows 50% lower risk of hospitalization vs monovalent.,cdc.gov,Real
MH177,Ebola,Ebola vaccine (Ad26.ZEBOV/MVA-BN-Filo) induces sustained T-cell response at 2 years,EBOVAC-SL study shows long-lasting immune memory.,who.int,Real
MH178,Zika,"Zika virus persists in semen for up to 6 months, male-to-female sexual transmission documented",CDC updates guidelines for couples planning pregnancy.,cdc.gov,Real
MH179,SARS,SARS-CoV-2 causes endothelial dysfunction and microthrombi in multiple organs,"Autopsy series shows endothelialitis in lung, heart, kidney, and brain.",nature.com,Real
MH180,Cancer,Radiotherapy plus immunotherapy reduces brain metastases in NSCLC patients,3-year follow-up shows 60% reduction in new lesions.,cancer.gov,Real
MH181,HIV/AIDS,Islatravir + doravirine once-daily regimen shows 96% efficacy at 48 weeks,Phase 3 trial in treatment-naive patients with no virologic failure.,hiv.gov,Real
MH182,Polio,GPEI launches 'Polio Endgame Strategy 2026–2030' to finalize eradication,Focus on innovative vaccines and community engagement.,polioeradication.org,Real
MH183,Infectious Disease,"Scrub typhus outbreak in India claims 120 lives, doxycycline prophylaxis recommended",National task force formed to address emerging drug resistance.,who.int,Real
MH184,Rheumatology,Secukinumab reduces fatigue and pain in psoriatic arthritis at 2 years,FUTURE 5 trial shows sustained improvement in patient-reported outcomes.,rheumatology.org,Real
MH185,Hematology,Ibrutinib plus venetoclax shows high response in chronic lymphocytic leukemia,CAPTIVATE trial 3-year data shows MRD-negative rates >70%.,bloodjournal.org,Real
MH186,Urology,Low-dose tadalafil daily improves lower urinary tract symptoms in men with BPH,12-week RCT shows 5-point IPSS reduction and improved quality of life.,euoncology.eu,Real
MH187,Allergy,Oral corticosteroid use in asthma linked to increased osteoporosis and diabetes risk,Population-based cohort study highlights long-term safety concerns.,jaci.org,Real
MH188,Genetics,PKU (phenylketonuria) gene therapy in mice restores enzyme activity and reverses symptoms,AAV-mediated gene transfer shows durable phenylalanine reduction.,nature.com,Real
MH189,Dentistry,3D-printed crowns show comparable wear resistance to conventional lithium disilicate,In-vitro study shows 5-year simulated wear within acceptable range.,jada.ada.org,Real
MH190,Sports Medicine,Single-dose dexamethasone does not improve pain after shoulder arthroscopy,RCT shows no benefit over placebo at 24 hours post-op.,bjsm.bmj.com,Real
MH191,Geriatrics,Resistance training improves sarcopenia and physical function in oldest-old (85+),6-month RCT shows 20% gain in grip strength and gait speed.,jamanetwork.com,Real
MH192,Sleep Medicine,CPAP therapy reduces cardiovascular events in patients with moderate-severe OSA,SAVE trial 5-year follow-up shows 20% reduction in stroke/heart failure.,sleepfoundation.org,Real
MH193,Obesity,Endoscopic sleeve gastroplasty (ESG) provides 15% weight loss at 2 years,MERIT trial shows comparable efficacy to laparoscopic sleeve gastrectomy.,obesityjournal.org,Real
MH194,Kidney Disease,Sodium bicarbonate slows CKD progression in patients with metabolic acidosis,18-month RCT shows 25% reduction in eGFR decline.,thelancet.com,Real
MH195,Stroke,Patent foramen ovale (PFO) closure reduces recurrent stroke risk by 70%,RESPECT trial 10-year follow-up shows sustained benefit in young patients.,strokejournal.org,Real
MH196,Asthma,Triple therapy (ICS/LABA/LAMA) reduces exacerbations by 50% in uncontrolled asthma,TRIMARAN trial shows superiority over ICS/LABA alone.,nejm.org,Real
MH197,Tuberculosis,New all-oral 6-month regimen for MDR-TB (BPaL) shows 95% cure rate,WHO endorses bedaquiline-pretomanid-linezolid based on Nix-TB trial.,who.int,Real
MH198,Hepatitis,Direct-acting antivirals (DAAs) reduce HCC risk by 70% in HCV-related cirrhosis,5-year retrospective cohort study in European hepatology centers.,hepatologyjournal.org,Real
MH199,Arthritis,Methotrexate discontinuation after 1 year does not increase relapse in RA in remission,12-month RCT shows 80% stay in remission without methotrexate.,arthritis-research.com,Real
MH200,Osteoporosis,Lumbar spine bone density increases with romosozumab even in very elderly (80+),FRAME extension shows 12% BMD gain at 2 years.,jbmr.org,Real
MH201,Pediatrics,Vitamin D supplementation reduces respiratory infections in children by 30%,5-year longitudinal study in 2000 children shows protective effect.,pediatrics.aappublications.org,Real
MH202,COVID-19,Sotrovimab shows reduced neutralization against Omicron subvariant JN.1,In-vitro study shows significant drop in neutralizing antibody activity.,who.int,Real
MH203,Ebola,"Two new Ebola cases confirmed in DRC, genomic sequencing links to previous outbreak",Rapid response teams deployed with ring vaccination strategy.,cdc.gov,Real
MH204,Zika,"Zika virus found in breast milk of infected mothers, but transmission risk remains unknown",WHO advises continued breastfeeding due to proven benefits.,who.int,Real
MH205,SARS,COVID-19 immunity lasts at least 6 months after infection with hybrid immunity,Natural infection + vaccination gives strongest and longest-lasting protection.,nature.com,Real
MH206,Cancer,Neoadjuvant durvalumab plus chemotherapy improves pathological CR in NSCLC,AEGEAN trial shows 17% pCR rate vs 4% in chemotherapy alone.,cancer.gov,Real
MH207,HIV/AIDS,Long-acting rilpivirine + cabotegravir shows high satisfaction and adherence in real-world study,Patient-reported outcomes show 90% preference over oral daily regimen.,hiv.gov,Real
MH208,Polio,"Indonesia reports vaccine-derived polio outbreak, WHO supports immunization campaign","2 children paralyzed in Aceh province, environmental surveillance widened.",polioeradication.org,Real
MH209,Infectious Disease,"Cryptosporidiosis outbreak linked to swimming pools in Texas, CDC issues guidance","Parasite resistant to chlorine, public health message on hygiene.",cdc.gov,Real
MH210,Rheumatology,Filgotinib (JAK1 inhibitor) shows rapid pain relief in RA within 2 weeks,FINCH 2 trial shows early and sustained ACR20 response.,rheumatology.org,Real
MH211,Hematology,Luspatercept improves anemia in myelodysplastic syndromes with ring sideroblasts,MEDALIST trial 2-year follow-up shows 50% transfusion independence.,bloodjournal.org,Real
MH212,Urology,Nivolumab plus ipilimumab improves overall survival in renal cell carcinoma,CheckMate 214 trial 8-year update shows 20% complete response rate.,euoncology.eu,Real
MH213,Allergy,AIT (allergen immunotherapy) for dust mite reduces asthma medication use by 40%,"Real-world German study in 10,000 patients over 5 years.",jaci.org,Real
MH214,Genetics,Gene editing corrects DMD mutation in non-human primates using CRISPR-Cas9,Myoediting approach restores dystrophin expression in skeletal muscle.,nature.com,Real
MH215,Dentistry,Antimicrobial photodynamic therapy reduces bacteria in root canal re-treatment,6-month follow-up shows lower reinfection rate than conventional cleaning.,jada.ada.org,Real
MH216,Sports Medicine,Vitamin C and E supplementation does not prevent muscle soreness after eccentric exercise,Double-blind RCT shows no difference from placebo.,bjsm.bmj.com,Real
MH217,Geriatrics,Frailty index predicts post-operative complications in elderly surgical patients,Meta-analysis of 15 studies shows high predictive accuracy.,jamanetwork.com,Real
MH218,Sleep Medicine,"Melatonin 3 mg improves sleep quality in shift workers, RCT finds",4-week trial shows reduced sleep latency and improved daytime alertness.,sleepfoundation.org,Real
MH219,Obesity,GLP-1 agonist semaglutide improves heart failure symptoms in obese patients with HFpEF,STEP-HFpEF trial shows 20% improvement in KCCQ score.,obesityjournal.org,Real
MH220,Kidney Disease,Sodium-glucose cotransporter-2 (SGLT2) inhibitors lower uric acid levels in CKD,DAPA-CKD analysis shows 12% reduction in gout flares.,thelancet.com,Real
MH221,Stroke,Early mobilization within 24 hours of stroke improves functional outcome at 3 months,AVERT trial protocol optimized to reduce adverse events.,strokejournal.org,Real
MH222,Asthma,"Predictive biomarkers (blood eosinophils, FeNO) guide personalized asthma treatment",Multi-center study shows reduced exacerbations with biomarker-directed therapy.,nejm.org,Real
MH223,Tuberculosis,Digital adherence technology (evriMED) improves TB treatment adherence in Africa,"95% adherence vs 78% in standard DOT, real-world trial.",who.int,Real
MH224,Hepatitis,Hepatitis B reactivation risk lower with entecavir vs tenofovir in immunosuppressed patients,Korean cohort study shows 2% vs 6% reactivation at 2 years.,hepatologyjournal.org,Real
MH225,Arthritis,"Low-dose prednisone (5 mg/day) reduces joint destruction in early RA, 1-year data",GLORIA trial shows 50% reduction in radiographic progression.,arthritis-research.com,Real
MH226,Osteoporosis,Cholecalciferol (vitamin D3) 2000 IU/day reduces falls by 25% in nursing home residents,2-year RCT shows independent effect beyond calcium supplementation.,jbmr.org,Real
MH227,Pediatrics,Routine HPV vaccination in boys reduces oropharyngeal cancers in adulthood,10-year cohort study predicts 60% reduction in incidence.,pediatrics.aappublications.org,Real
MH228,COVID-19,COVID-19 associated with new-onset diabetes in 2% of infected patients,Large US database study shows 40% higher risk post-infection.,cdc.gov,Real
MH229,Ebola,Ring vaccination strategy during DRC outbreak reduces transmission by 90%,Mathematical modeling confirms efficacy of immediate vaccination.,who.int,Real
MH230,Zika,Zika virus immune evasion mechanism identified involving NS1 protein,NS1 shields viral particles from complement-mediated neutralization.,plosntds.org,Real
MH231,SARS,SARS-CoV-2 N protein inhibits interferon response by blocking STAT1 phosphorylation,Mechanistic study explains delayed innate immunity in severe cases.,nature.com,Real
MH232,Cancer,Selinexor (XPO1 inhibitor) improves PFS in relapsed multiple myeloma,BOSTON trial extended analysis shows 20% reduction in death risk.,cancer.gov,Real
MH233,HIV/AIDS,Bictegravir/emtricitabine/tenofovir alafenamide (Biktarvy) shows high efficacy in older adults,96-week study in >65 years shows 99% virologic suppression.,hiv.gov,Real
MH234,Polio,"Gaza reports first polio case in 25 years, WHO delivers emergency vaccine shipment","Polio vaccination campaign launched for 200,000 children under 5.",polioeradication.org,Real
MH235,Infectious Disease,"Dengue cases reach record high in Brazil, serotype 3 re-emerges",Ministry of Health declares public health emergency in 5 states.,who.int,Real
MH236,Rheumatology,Belimumab plus rituximab induces remission in refractory lupus nephritis,BLISS-LN trial subgroup analysis shows 50% complete renal response.,rheumatology.org,Real
MH237,Hematology,Pomalidomide + dexamethasone improves survival in relapsed multiple myeloma with prior lenalidomide,OPTIMISMM trial 5-year follow-up shows 15-month median OS gain.,bloodjournal.org,Real
MH238,Urology,PSA velocity >0.75 ng/mL/year predicts aggressive prostate cancer,"Long-term screening study from Göteborg, Sweden.",euoncology.eu,Real
MH239,Allergy,Rhinovirus-induced asthma exacerbations reduced with interferon-beta nasal spray,6-week trial shows 40% reduction in symptoms and viral load.,jaci.org,Real
MH240,Genetics,ASO (antisense oligonucleotide) therapy reduces huntingtin protein in Huntington's disease,Phase 1/2 trial shows 50% reduction in CSF mutant HTT.,nature.com,Real
MH241,Dentistry,Xerostomia (dry mouth) increases caries risk by 3x in elderly patients,Systematic review of 25 studies confirms need for saliva substitutes.,jada.ada.org,Real
MH242,Sports Medicine,Return-to-sport criteria after ACL reconstruction: strength deficits persist at 2 years,Objective testing shows 15% quadriceps weakness even in cleared athletes.,bjsm.bmj.com,Real
MH243,Geriatrics,Multidomain dementia prevention (FINGER) reduces cognitive decline by 30% at 5 years,Long-term follow-up shows benefit in executive function and memory.,jamanetwork.com,Real
MH244,Sleep Medicine,Hypoglossal nerve stimulation improves OSA in Down syndrome patients,THN3 trial shows 60% reduction in AHI in adult population.,sleepfoundation.org,Real
MH245,Obesity,Intermittent fasting (16:8) produces similar weight loss to daily calorie restriction,1-year RCT shows no significant difference in BMI reduction.,obesityjournal.org,Real
MH246,Kidney Disease,Potassium binders (patiromer) reduce hyperkalemia risk in CKD on RAAS inhibitors,DIAMOND trial shows 80% reduction in serum K >5.5 mEq/L.,thelancet.com,Real
